price,bedrooms,bathrooms,Area_sqft
2.20E+06,5,4,30483
700000,3,2,15804
933399,3,3,17020
290000,3,1,14890
372000,4,2,12760
450000,2,2,5640
303700,3,3,9662
672000,4,3,15309
334000,4,2,11990
260000,2,1,8040
749950,3,2,9180
330000,4,2,126448
830000,5,3,7348
1.13E+06,3,2,19301
320000,3,1,10312
260000,2,1,18320
225000,3,2,14735
279200,1,1,8260
520000,4,4,14210
505000,3,3,11770
234000,3,2,11346
503000,4,3,10304
606000,4,2,13488
433500,3,1,8800
250000,3,2,15232
719000,3,3,13717
381000,3,2,18070
267000,3,3,9329
275000,1,1,16449
651000,4,3,12140
439000,2,1,8571
325000,2,1,7060
490000,2,1,8600
519900,4,3,10955
545000,4,3,41030
1.06E+06,4,4,30001
542000,4,2,11630
465000,4,2,26160
408000,2,2,6540
292000,4,3,10252
253000,3,2,13352
280000,2,1,6462
658588,3,2,46946
635000,4,2,13080
439000,4,2,12880
300000,3,3,6425
345000,3,2,16756
283500,4,2,12340
425000,2,1,8420
685000,3,2,13375
750000,3,3,17827
245000,4,2,10700
585444,6,4,11604
706000,4,3,13191
445000,4,2,13159
241000,3,2,9520
1.18E+06,2,3,11335
530000,3,1,8750
350000,3,2,15119
1.70E+06,4,4,22666
389000,3,1,12210
799000,4,3,11190
1.40E+06,4,3,16830
340895,2,1,11032
780000,4,3,15761
350000,2,2,76240
470000,3,3,9854
914600,4,3,87197
354000,4,3,10562
470000,5,2,10010
715000,3,2,8800
265000,2,1,6400
2.54E+06,4,3,27680
640000,3,1,7974
290000,4,2,22600
480000,5,5,41580
535000,3,2,9760
907000,3,2,16370
459000,3,2,10330
1.36E+06,3,3,27829
264950,3,2,14649
352950,3,1,6080
491500,3,2,17340
1.23E+06,4,4,44004
369500,3,1,11724
566000,3,3,10904
290000,3,2,10288
5.35E+06,5,5,36585
180000,3,1,7040
215000,2,1,8620
302000,2,1,8620
352500,3,2,11231
235867,4,2,8406
500000,3,2,15786
382000,3,2,8060
515000,5,3,5292
250000,1,1,4820
672500,3,2,9240
755000,3,2,18531
707500,3,1,5875
459000,4,2,6960
140000,3,1,13090
495000,2,1,7304
757000,3,3,11423
765000,3,3,11423
359000,4,2,9452
440000,3,1,9930
400000,4,2,10220
652000,3,2,7260
260000,3,2,8120
1.33E+06,5,3,17426
519500,4,2,20789
650000,3,1,8942
280000,4,2,12275
515000,4,2,11790
400000,3,2,5662
652100,3,3,10067
235000,6,3,12350
701000,4,2,13750
640000,4,3,14785
455800,3,3,7874
504750,3,3,26877
483000,3,3,20420
530000,3,1,22494
250000,2,1,11296
229950,5,3,9845
884744,4,4,17574
514000,3,2,13184
532000,3,2,39265
423000,4,3,10579
420000,2,1,6255
521000,3,2,22160
577000,4,2,12210
425000,3,1,10260
495000,4,3,10222
340000,3,3,13837
499950,3,4,5361
1.22E+06,4,3,10640
720000,4,3,13464
249000,3,2,11387
206135,3,1,14060
300000,5,3,12516
612000,6,3,20050
1.10E+06,5,3,34361
230000,4,2,11480
850000,3,1,8790
355000,4,3,11910
442000,4,3,12343
399000,4,3,11120
360000,4,3,12105
390000,3,2,11065
413000,5,3,13951
190000,2,1,11220
432900,3,3,13866
621138,3,2,12221
270000,3,2,8412
610000,4,2,40040
500000,3,2,9005
715000,4,2,45345
264000,3,2,18051
550000,3,2,6350
337000,3,2,12867
170000,3,1,10960
405000,4,3,13065
775000,4,3,33893
425000,3,2,10745
713000,5,3,14062
555000,5,3,13292
810000,4,3,11878
1.25E+06,4,4,50693
819000,3,4,10320
409900,3,3,4580
935000,2,3,6167
657500,4,2,11350
900000,6,4,14135
932800,5,3,11745
391000,3,2,12680
420000,4,3,13585
1.30E+06,6,4,41843
415000,3,2,19870
350000,3,2,12925
375000,2,1,4710
860000,3,2,19855
495000,4,2,13312
250000,4,2,11680
365000,4,2,25702
503000,3,3,9840
150000,2,1,9690
450000,4,2,4540
355000,4,3,12353
245000,3,2,12693
265900,3,2,10693
299000,4,3,11235
957500,4,2,16733
343000,3,1,9710
307500,3,2,10985
937500,5,4,22759
610000,3,3,49042
720000,3,2,10750
610000,4,2,6080
434500,3,2,11175
602500,2,3,51994
607010,4,3,8360
610000,3,1,8870
828500,4,3,42440
199990,3,1,10780
294000,3,2,12372
789500,4,3,12000
797000,3,4,16483
539950,5,3,10810
284950,4,2,10718
776500,4,2,14562
525000,4,3,14500
303000,3,3,9207
722080,3,3,13610
140000,3,1,9853
235000,3,1,9853
440000,3,1,8310
605000,3,2,9930
380000,2,1,7390
352000,4,1,11520
420000,4,2,16770
1.18E+06,4,2,12340
1.38E+06,3,2,15452
300000,3,2,17520
1.15E+06,4,3,58631
453500,2,2,7429
443500,3,2,11738
332000,2,1,10588
655000,3,3,9291
475000,4,1,8840
372500,3,2,16136
1.05E+06,4,3,13330
500000,3,2,7400
900000,6,3,29793
327500,3,1,9600
390000,3,2,10573
451101,2,2,4982
455000,4,1,9040
650000,4,3,53448
895000,3,3,12726
800000,4,2,15364
703770,4,2,18018
249950,3,2,13454
512000,2,2,6521
780000,5,3,80142
336000,3,2,16735
285000,3,2,10360
229900,3,2,10024
667500,4,3,7580
378000,4,3,15516
454000,3,3,47993
537500,4,3,9730
425000,3,1,7300
290000,3,2,10950
349500,3,2,6530
370000,3,3,4425
549500,3,2,12098
245000,2,1,7772
208000,3,2,9750
248000,4,2,13050
610000,4,3,45308
550000,4,3,8696
750000,3,3,211500
192000,2,2,10700
169317,2,1,6490
1.20E+06,4,4,9280
880000,2,1,10520
210000,1,1,9359
180500,3,2,12940
540000,4,2,33378
520000,3,2,40622
177500,3,2,8880
415000,3,2,10380
495000,4,3,10840
325000,3,2,13116
440000,2,2,7703
411000,3,2,13174
810000,5,4,15180
561750,5,2,12986
835100,4,3,17853
450000,3,2,13699
238000,3,3,5917
299000,3,1,145643
570000,2,1,8590
340000,3,2,17926
450000,2,2,5415
272750,4,2,12366
520000,4,2,9980
284950,3,1,13173
255000,2,2,13130
231500,2,1,11888
415000,1,2,210062
330000,4,3,12294
365000,3,2,15580
425000,4,2,12288
400000,4,2,9940
335000,4,3,14181
342000,3,3,4291
490000,8,5,7180
331500,4,2,17579
960000,3,3,8172
720500,4,3,41268
830000,3,3,11420
662990,3,2,6500
220000,4,2,13837
349950,5,2,7409
550000,3,2,5779
396000,3,2,8868
635000,4,2,8290
293000,3,1,10110
339000,3,2,14030
285000,4,2,12434
775000,6,3,9450
224000,4,2,12429
2.25E+06,4,4,16555
165050,3,1,10924
275000,3,1,7040
445000,5,3,9830
510000,3,2,43909
1.23E+06,4,3,12360
390000,3,2,16650
460000,3,2,15050
700000,3,2,19353
874150,4,4,21106
470000,3,2,14440
374000,3,2,12856
510000,2,2,134345
467000,2,3,3541
576000,4,3,33325
196440,3,2,10032
825000,4,3,25441
281000,2,1,4900
326000,3,3,4909
340000,3,2,49896
440000,5,2,42406
749000,4,3,24059
340000,4,1,11036
561000,3,2,10840
270000,3,2,10980
600000,2,1,6890
219900,4,2,7697
617000,3,2,365151
469000,3,2,12116
229000,3,1,59766
1.27E+06,4,3,8696
365000,3,2,11581
429000,4,3,14681
550000,4,3,12479
453000,3,3,19990
187500,3,2,9360
520500,6,3,17740
300000,3,2,15736
799000,4,3,10640
338000,3,3,9918
800000,3,1,7710
360000,2,2,5730
442500,6,3,15580
700000,4,1,1655219
830000,5,3,15821
360400,3,3,14922
345000,3,1,11989
300000,3,2,54986
350000,3,1,13850
368000,4,2,41360
264000,3,2,11242
435000,3,2,21997
200000,3,2,20087
620000,5,3,8372
1.68E+06,5,4,18476
337000,3,2,8430
1.93E+06,4,3,27996
544500,4,3,14604
252000,1,1,3328
445000,4,3,7854
379500,3,2,17816
189950,4,2,7195
469000,3,1,7330
600000,5,3,60018
785000,3,3,40631
372000,4,3,13967
445000,5,3,13220
508000,4,2,59942
780000,5,2,8490
541100,4,2,14750
729000,4,3,11278
397000,3,2,137899
451555,2,1,7260
300000,2,1,10273
416000,3,3,15122
490000,2,1,5520
480000,6,4,9524
368000,2,2,4372
1.04E+06,3,3,19045
545000,3,3,13490
850000,5,3,21979
550000,4,4,11600
600000,3,2,13794
535000,4,3,17238
599950,3,3,9475
531000,5,3,10072
530000,4,2,11835
597326,4,4,14050
805000,4,3,39730
390000,4,2,12874
487250,4,2,6560
301000,3,2,11194
1.18E+06,5,3,10918
299000,4,3,6120
2.35E+06,4,2,30213
400000,4,3,7374
467500,4,3,12440
305000,4,3,13793
210000,3,1,309988
300000,3,1,12358
327500,3,2,12435
269000,3,2,9556
975000,4,3,24203
355000,3,1,8069
712000,3,1,7770
883000,4,3,48516
190000,2,1,14102
443000,3,2,11088
920000,4,3,17705
285000,4,2,12450
901000,4,3,7010
552500,3,2,9175
256000,2,1,7080
341000,3,2,10429
279000,4,2,12921
686000,4,2,16160
225000,2,1,13987
215500,2,2,18330
950000,4,3,8310
503000,4,3,162868
780000,3,3,12787
212000,4,2,11050
580000,4,3,11093
465000,4,3,7001
206000,4,2,11030
615000,3,3,14861
519000,4,1,9535
1.14E+06,4,3,19294
330000,5,3,8619
240000,4,2,11913
574000,3,2,11170
930000,4,4,34433
850000,4,3,188683
415000,3,2,10185
480000,3,3,12885
300000,5,1,12195
439000,4,2,14023
450000,3,1,39791
589000,3,3,211800
477000,3,2,5890
587500,4,2,9680
1.32E+06,4,2,12465
1.43E+06,4,3,34359
700000,4,2,20360
275000,2,1,8802
367500,3,1,14763
453250,4,3,10860
607000,5,2,9158
255000,4,2,13820
501000,2,2,4960
450000,3,1,7190
360000,3,2,12370
460000,4,2,6340
753000,3,2,12530
389950,2,1,6604
469000,2,1,6830
550000,4,2,10038
565000,5,4,16535
189650,2,2,9930
1.53E+06,4,3,11301
260000,3,2,11030
243000,3,2,15630
1.10E+06,4,3,21090
249000,3,2,10360
720000,2,1,11240
905000,4,3,16247
824500,4,3,7930
762500,4,3,13920
580000,3,3,4760
380000,3,2,12610
805000,3,2,6060
520000,4,2,7032
1.57E+06,5,5,13780
175000,2,1,11475
353500,4,2,13222
500000,4,3,31789
386500,3,2,10250
210000,2,1,7390
439500,3,3,9710
315000,5,3,11711
339000,4,3,12261
655000,4,2,13783
740000,2,3,13018
685000,5,3,11643
550000,5,3,14737
405000,2,2,7474
765000,4,2,22606
625000,3,2,8080
207000,4,3,23120
370000,4,3,23120
475000,3,3,7971
365000,2,1,10320
411800,4,2,10550
668000,5,4,49456
618000,3,3,7790
247500,4,2,9641
345000,5,3,9650
616300,3,2,11920
348000,3,2,9418
425000,3,3,14162
850000,5,3,18710
820000,5,3,12137
832000,4,2,59333
835000,3,2,8780
350000,3,3,6475
349000,4,3,8656
1.13E+06,6,4,8970
320000,3,3,6750
150000,3,1,9470
340000,3,1,13100
785500,4,4,15458
410500,4,3,14733
580000,3,3,15400
345000,2,2,2580
550000,3,2,41700
449500,4,3,12129
300000,3,1,10877
915000,4,3,34452
1.58E+06,4,4,16766
599000,4,3,6610
755000,4,3,13892
400000,3,1,9707
133000,3,1,11565
330000,4,2,11210
330000,4,1,7660
375000,3,2,12437
485000,4,3,13796
470000,4,3,14750
1.05E+06,4,3,7750
548800,4,1,7724
315000,2,1,5004
590000,3,2,14394
439950,4,3,16777
325000,3,2,30417
400000,2,1,7361
685000,4,3,15551
339950,3,2,12960
315000,3,2,11310
411753,3,3,7105
577000,2,2,7999
500000,3,2,12419
210000,3,2,13131
640000,4,2,20080
460000,4,2,12093
265000,2,1,6000
740000,5,5,40709
230000,3,1,9195
315000,3,2,14231
432000,3,2,56583
467000,3,3,7234
255000,5,4,14400
316500,3,2,9220
190000,4,2,9410
490000,3,2,5300
378000,4,2,27140
598800,6,4,24137
333800,5,3,7818
690000,4,3,14634
320000,4,2,9640
1.25E+06,4,4,12030
335000,3,2,12680
840000,3,3,38940
608250,4,3,27830
550000,3,3,9195
240000,3,1,10480
998000,3,2,17817
275000,3,2,11230
284200,3,3,12332
1.72E+06,4,4,15873
2.40E+06,4,4,32825
930800,5,3,104044
930000,4,3,16120
215000,4,2,11595
480000,2,2,28627
483945,2,2,7690
347000,3,2,10660
232500,3,2,12770
390000,4,2,37392
550000,3,2,19700
590000,4,3,13821
420850,1,1,43226
345000,4,3,12460
429800,3,2,10940
302000,4,2,20724
800000,4,2,6942
250000,3,3,9640
605000,3,2,8950
412000,3,2,56656
252000,3,2,8300
375000,3,1,15910
725000,2,2,6029
471750,5,4,13730
490000,4,2,89953
439000,2,1,7230
355000,4,2,11670
250000,1,1,89990
780000,4,2,21288
409000,2,1,5351
420000,2,1,5970
200000,1,1,11860
830000,2,2,40479
695000,3,3,9485
815000,4,3,16702
210000,3,2,8743
635000,3,2,11820
562500,4,3,12352
402500,4,3,17371
555000,3,2,11020
310000,3,1,10483
500000,4,3,23341
430000,6,3,12650
1.60E+06,3,4,13320
627500,4,1,7530
335000,4,3,11190
962000,4,2,25870
299000,3,2,17600
399950,4,3,11928
322000,3,1,12270
430000,2,2,7015
307000,3,2,17250
194000,3,2,6990
180000,3,1,10651
465000,4,2,17533
722500,4,3,14486
470450,2,1,6210
280000,3,3,9400
176250,4,2,9172
560000,5,1,12690
830000,3,3,16807
276900,2,1,12726
625000,3,2,8120
1.02E+06,4,3,9320
463500,1,1,11670
485000,3,3,14775
272000,3,2,10456
305000,2,1,5720
760000,3,3,17984
387500,2,1,8616
352000,4,3,9955
507000,3,2,44458
156000,3,1,12080
580000,3,3,3897
630000,4,3,39610
275000,5,2,12630
835000,5,4,21920
340000,4,3,12170
329350,2,1,8247
1.48E+06,3,4,33840
475000,3,1,154427
719950,3,2,6116
235000,1,1,4241
875000,3,2,10350
380000,4,2,12430
325000,3,2,100348
475000,4,3,62490
152900,1,1,6558
210000,2,2,9950
350000,4,1,8460
505000,3,3,22062
464900,4,2,12474
650000,3,2,10090
369950,2,3,3880
250000,3,3,5960
320000,3,3,5960
2.53E+06,4,4,25048
340000,4,2,29880
440000,2,2,4738
219950,3,1,10227
940000,4,3,17100
399950,4,2,8965
1.57E+06,3,3,14648
528000,4,2,13510
545000,4,2,13240
575000,2,2,9774
235000,4,3,14024
272000,3,3,10011
380000,4,2,12980
195000,3,1,9527
297000,3,3,8508
349000,4,3,11724
320000,2,1,7520
319990,4,2,14207
439900,2,2,15102
429000,3,3,7820
272500,3,2,9860
400000,4,2,9655
462000,5,2,7510
510000,2,1,8435
550000,3,3,7035
150000,3,1,7310
460000,3,3,12090
632500,4,3,15056
361000,3,2,14210
437000,3,2,3651
370000,6,3,10220
884250,4,3,19551
225000,3,1,12336
235000,2,1,6690
767500,6,4,10390
1.20E+06,3,2,12528
715000,3,3,52389
417000,4,2,12010
199000,3,1,14565
875000,5,3,11458
545000,4,2,7108
192500,2,1,10462
822500,3,3,13938
800000,4,3,14290
1.25E+06,3,3,10314
3.85E+06,4,4,31690
295000,3,3,11226
419000,2,2,7840
1.20E+06,5,3,28836
750000,4,3,20587
502000,4,2,11850
1.03E+06,3,2,13380
398500,3,1,18280
700000,2,2,8645
248000,5,2,12068
800000,4,2,6920
383000,4,3,12345
688000,4,3,8900
521000,3,2,9195
365000,2,1,11443
491000,3,2,10755
643000,3,3,11510
279000,3,3,10240
583500,4,1,6730
310000,3,3,7380
310000,3,2,10880
280000,3,1,16635
272000,4,3,9952
870000,4,3,42806
307000,3,2,10839
490000,2,2,7990
399950,3,2,13126
1.64E+06,5,4,34454
989000,5,5,21364
264950,4,2,12191
491500,4,3,11236
345000,3,2,19193
339900,4,2,22842
852000,3,3,8150
585000,5,4,46556
723000,4,2,13983
594000,3,2,76377
405000,2,2,6852
725500,4,3,80075
800000,2,1,9439
1.33E+06,3,4,86495
180500,3,3,12088
325000,3,3,12088
235000,3,2,9720
330000,2,1,10478
678500,3,2,11210
463000,4,3,10620
250000,2,1,6180
655000,3,2,8030
239900,4,2,10850
185000,3,1,11895
1.74E+06,4,2,10910
251700,3,2,15420
400000,4,2,11680
735000,4,2,12120
1.70E+06,5,2,19630
82500,2,1,24426
765000,4,4,13721
292500,4,2,12342
270000,3,2,11000
415000,2,1,9777
950000,4,2,23875
353000,3,3,12736
670950,3,3,5615
280950,3,2,11480
585000,3,2,11805
525000,2,2,46725
605000,3,2,12553
1.01E+06,4,4,8152
245990,3,1,10800
535000,4,2,18227
410000,1,2,7990
550000,3,3,12082
665000,3,2,11750
455000,3,1,22029
440000,4,1,7530
332000,3,2,19355
280000,3,3,10227
570000,3,4,3941
250000,3,1,13090
238000,2,1,10629
265000,3,1,7620
306000,3,1,13390
345000,5,3,8072
765000,4,3,16354
346300,4,3,16008
342500,3,2,14535
501000,4,2,10579
270000,3,3,11524
638000,3,1,7880
460000,3,2,4773
760000,4,2,13201
1.09E+06,3,3,17799
234000,3,1,10688
1.65E+06,3,3,14520
488000,5,2,8530
1.55E+06,5,3,26275
499000,4,3,16695
150000,3,1,9906
333000,4,3,11820
700000,4,3,13925
275000,4,1,25460
330000,3,3,14382
360000,4,2,11987
467000,3,1,10620
568000,3,3,62673
605000,5,2,15083
750000,4,3,15372
760000,3,3,76924
265000,3,2,14339
490000,3,2,15700
360000,4,3,10350
311750,4,2,16300
399000,3,2,16653
347000,4,3,14891
1.68E+06,4,4,43942
585000,4,3,12699
340000,4,3,12115
612000,3,3,9796
230000,2,2,6756
604000,4,3,12703
250000,3,2,12268
258500,3,2,11020
783000,4,3,9050
1.05E+06,5,2,13500
760000,4,3,10401
276000,3,1,7280
550000,4,2,15857
398000,4,1,9080
775000,3,3,7560
1.03E+06,4,3,16522
327000,4,1,8930
564500,4,3,20528
782000,4,2,9680
398000,4,3,11150
257000,3,2,14280
235000,4,2,12535
453000,4,3,41963
535000,2,1,11680
275000,3,3,10300
665000,3,3,15317
670000,4,3,18780
465000,3,2,13737
210000,3,2,7530
265000,4,3,8523
426000,2,3,5777
529219,4,2,11420
600000,3,2,50969
875000,5,4,15689
608000,4,3,12750
220000,3,1,24834
1.76E+06,4,5,32575
295450,3,2,21020
315000,2,1,7517
205000,4,2,11195
310000,3,2,12788
1.00E+06,5,1,9550
525000,4,3,13731
284000,4,2,12020
510000,3,2,30720
405000,2,1,7057
509950,3,3,12923
600000,4,2,51248
990000,4,4,10270
280005,3,2,9460
700000,3,2,12248
330000,3,1,9680
340000,2,1,10458
468000,2,3,5777
1.34E+06,4,3,27327
515000,3,2,25113
245000,4,2,12390
265000,3,3,10861
372400,3,3,17247
390000,3,2,11280
208000,3,1,8510
273000,2,1,10310
455000,5,4,13819
270000,4,3,10087
618000,4,2,12986
213550,3,3,11761
210000,5,2,12878
2.75E+06,5,4,25625
403500,4,3,7344
235000,3,2,10470
287500,3,2,10627
546800,4,2,9140
183000,3,2,10430
560000,3,2,221697
299500,3,1,9636
610000,4,2,10800
288350,3,2,11623
500000,2,1,7120
625000,4,3,8280
418000,2,2,4379
660000,3,3,6345
775000,4,3,10628
429500,3,3,10692
569000,3,2,6590
250000,4,2,11470
225000,3,2,13231
530000,4,3,20102
306000,3,1,10738
517100,3,2,13059
354950,3,2,13129
348000,3,2,3874
522250,4,3,46280
275000,3,3,12195
390000,3,2,13640
260000,3,2,12600
585000,5,3,8448
605000,5,3,9956
342000,4,3,10608
900000,5,3,44799
252000,3,2,10560
357000,3,2,19212
370000,3,1,9850
322500,3,1,15634
210000,2,2,8776
290000,2,1,12790
860000,4,3,14652
302000,6,2,8911
369160,4,2,14160
1.19E+06,4,3,7933
993000,4,2,20090
380000,6,2,10339
635000,4,2,12480
260000,3,1,13540
243000,2,1,9122
1.40E+06,4,3,14419
665000,4,3,12270
898000,5,2,14330
583000,4,3,13043
429000,4,2,11940
471000,3,3,8079
1.81E+06,3,4,15855
739500,3,3,58307
450000,3,2,21428
552500,3,1,7640
437000,4,2,13952
270000,4,2,8810
226740,3,2,12390
446500,4,3,13670
283000,3,2,18378
445000,4,2,16971
250000,2,1,8320
307000,3,1,8242
315000,4,3,13070
555000,3,3,28275
264900,4,3,10940
510000,3,2,7690
328000,4,3,7960
358000,4,3,10968
325000,3,3,8990
1.37E+06,2,3,8854
230000,4,2,13430
545000,3,2,7430
705380,3,3,8963
459000,5,3,17797
815000,4,2,7410
495000,6,5,9340
520000,3,3,63232
430000,2,2,3834
255000,4,3,11820
588000,3,2,8217
350000,3,1,9931
625000,4,3,26316
172500,2,2,23685
554000,3,2,6860
775000,4,3,13252
1.19E+06,4,4,225570
618000,3,3,18762
305000,4,1,11390
232000,3,2,16226
262000,4,3,10196
234000,3,1,10632
500000,4,3,11259
278000,3,1,9382
230000,5,1,22880
500000,4,2,13795
366500,4,3,12380
665000,6,3,10170
1.10E+06,3,2,8720
575000,2,2,7456
674750,4,3,15143
719000,5,2,10961
482000,3,2,110128
254000,2,1,10507
443725,3,2,6370
575000,4,3,40386
469000,3,2,14097
175000,2,1,47201
437000,5,2,12516
550000,4,3,17773
172040,3,2,10634
363000,3,2,10590
282000,3,2,6829
400000,6,2,10464
650000,5,4,16918
365000,3,3,102976
269950,4,3,11040
260000,2,1,22142
193000,3,2,9810
340000,4,2,11441
900000,4,3,46752
371000,3,3,12661
592000,3,3,85662
300000,3,3,16190
449950,4,3,12577
299500,3,3,11573
995000,4,2,18086
335000,4,2,12222
280000,4,2,11370
446000,4,2,11550
1.54E+06,4,3,24029
325000,3,1,6590
450000,3,2,14420
322500,4,3,10897
453000,3,1,12383
655000,4,3,9442
603000,3,2,6000
235000,4,1,26880
968933,4,4,13894
1.02E+06,3,4,16750
435000,4,2,12858
242000,3,2,11302
487000,6,3,255580
810000,4,3,16470
625000,3,3,69463
165000,3,2,10588
335000,3,1,10300
286700,3,1,8920
699000,2,2,7350
280000,3,2,10460
580000,4,3,11504
754800,2,3,12421
525000,4,3,21184
562000,3,2,14720
575000,4,2,8830
808900,5,3,12001
992000,3,2,21107
335000,3,3,10588
473000,3,3,10110
350000,4,3,16990
1.60E+06,5,3,10654
305500,3,1,8880
306000,2,1,16480
233000,2,2,3356
490000,3,2,12250
445000,4,3,46637
355000,3,2,14464
360000,2,2,11467
737500,3,2,14830
985000,3,4,16950
349950,2,3,5171
520000,4,3,13171
355950,4,3,12410
485000,5,3,12379
143000,3,1,5365
3.28E+06,2,2,19960
355000,3,1,10512
1.13E+06,5,4,21455
200000,5,2,18665
913000,4,3,17586
1.60E+06,3,3,19374
409900,2,3,5755
265000,4,1,8384
740000,5,3,58021
306000,4,3,13374
381000,3,3,7429
1.22E+06,3,3,12822
1.05E+06,3,4,35772
408000,2,1,9080
739900,5,3,11507
674250,4,3,40520
438400,2,1,11140
1.70E+06,5,5,22609
703000,3,2,8860
262000,3,2,9470
353000,3,2,17279
500000,4,3,11797
1.28E+06,4,3,10570
332000,4,3,11136
824000,4,3,19370
290000,4,2,7598
700000,3,3,5025
550000,2,1,5880
549000,2,1,14885
1.87E+06,4,3,49770
858000,4,2,19800
345000,2,1,12593
340000,4,2,15821
1.22E+06,4,2,14740
275000,3,2,3938
405000,3,1,10411
432500,3,2,11265
236500,4,1,8077
679000,4,2,7813
543000,4,3,12571
294000,3,1,12300
340500,3,2,13893
1.01E+06,4,3,21973
335000,2,2,5700
425000,3,2,11181
353000,3,3,14440
540000,3,3,8756
640000,5,4,18258
339950,3,1,14677
195000,3,2,11410
322000,3,2,11410
660000,4,2,14380
280000,6,3,13833
300000,6,3,13833
207500,3,1,11186
195000,3,2,11306
700000,3,2,7290
560000,4,2,12185
260000,3,2,10504
575000,3,2,10504
475000,3,3,8129
285000,3,2,11831
753888,4,3,11780
650000,3,3,8090
620000,3,2,6748
526000,3,2,41961
155000,2,1,6930
342000,4,2,14340
390000,3,2,219092
685000,3,3,226308
608000,4,3,10116
179900,2,1,8320
1.25E+06,6,3,20040
166000,3,1,14055
462000,3,2,8070
545000,4,3,10203
